id,event_id,start_time,end_time,title,subtitle,content,act,genres,area.id,area.name,service.id,service.name,service.logo_s.url,service.logo_s.width,service.logo_s.height,service.logo_m.url,service.logo_m.width,service.logo_m.height,service.logo_l.url,service.logo_l.width,service.logo_l.height
2022062668140,68140,2022-06-26T22:00:03+09:00,2022-06-26T23:30:00+09:00,サウンドクリエイターズ・ファイル,ｔｏｆｕｂｅａｔｓ,　,ｔｏｆｕｂｅａｔｓ,['0400'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668141,68141,2022-06-26T23:30:00+09:00,2022-06-27T01:00:03+09:00,眠れない貴女（あなた）へ【ゲスト】吉原孝洋,和田明日香，【ゲスト】吉原孝洋,,和田明日香，【ゲスト】吉原孝洋,['0415'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668146,68146,2022-06-27T01:00:03+09:00,2022-06-27T01:05:00+09:00,ニュース,,,,['0000'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668147,68147,2022-06-27T01:05:00+09:00,2022-06-27T02:00:03+09:00,ラジオ深夜便　▽ラジオ文芸館,山下信　▽ラジオ文芸館,山下信　▽ラジオ文芸館　「神獣ハヤリスタリ」作…朱川湊人　朗読…伊藤雄彦アナウンサー　▽深夜便のうた・天気概況,【アンカー】山下信，【朗読】伊藤雄彦,"['1515', '0415']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668148,68148,2022-06-27T02:00:03+09:00,2022-06-27T02:05:00+09:00,ニュース,,,,['0000'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668149,68149,2022-06-27T02:05:00+09:00,2022-06-27T03:00:03+09:00,ラジオ深夜便　▽ロマンチックコンサート,山下信　▽ロマンチックコンサート,山下信　▽ロマンチックコンサート　「ビンテージ・ロック」ジェフ・ベック作品集　▽天気概況,【アンカー】山下信,"['1515', '0415']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668150,68150,2022-06-27T03:00:03+09:00,2022-06-27T03:05:00+09:00,ニュース,,,,['0000'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668151,68151,2022-06-27T03:05:00+09:00,2022-06-27T04:00:03+09:00,ラジオ深夜便　▽にっぽんの歌こころの歌,山下信　▽にっぽんの歌こころの歌,山下信　▽にっぽんの歌こころの歌　「平成歌年録」平成９年の流行歌　▽概況・天気と気温,【アンカー】山下信,"['1515', '0415']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668152,68152,2022-06-27T04:00:03+09:00,2022-06-27T04:05:00+09:00,ニュース,,,,['0000'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062668153,68153,2022-06-27T04:05:00+09:00,2022-06-27T05:00:03+09:00,ラジオ深夜便　▽絶望名言,山下信　▽絶望名言,山下信　▽絶望名言「夏目漱石」文学紹介者…頭木弘樹　聞き手…川野一宇　▽誕生花・番組予告,【アンカー】山下信，【出演】文学紹介者…頭木弘樹，【きき手】川野一宇,"['1515', '0415']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200
2022062734246,34246,2022-06-27T04:00:00+09:00,2022-06-27T04:15:00+09:00,一本の道　１５ミニッツ「光と色の島をゆく　フランス・コルシカ島」,地中海に浮かぶフランスのコルシカ島を千葉美乃梨アナウンサーが歩いた。断崖の町ボニファシオの先、フランスの南の果て、ペルチュザート岬までの５９キロの道のり。,コルシカ島はその美しい自然と独自の文化ゆえに、ヨーロッパ最後の楽園と呼ばれる。地元に暮らす案内人とともにコルシカ南部の内陸を出発。まず目にするのがマキと呼ばれるかん木地帯。コルシカの人々はマキの恵みで暮らし、茂みに人々をかくまってきた。農家民宿ではコルシカ名物のフィガテルを味わい、広大で美しいブドウ畑の中を歩く。海にせり出すように崖の上に家が建ち並ぶボニファシオからは、サルデーニャ島が見えた。,【出演】千葉美乃梨，【語り】吉田浩,['0801'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734247,34247,2022-06-27T04:15:00+09:00,2022-06-27T04:45:00+09:00,はやウタ【シュガー熱唱！レミゼの名曲▽天童・山内・西方・門松・津吹】,圧巻の歌声！佐藤隆紀がレ・ミゼラブルの名曲を披露▽天童よしみ・門松みゆきの元気の源▽山内惠介・お風呂に夢中▽西方裕之・秘蔵コレクション▽津吹みゆ・宝物の絵馬,門松みゆき「彼岸花咲いて」、佐藤隆紀（ＬＥ　ＶＥＬＶＥＴＳ）「彼を帰して」、津吹みゆ「壇ノ浦恋歌」、天童よしみ「あなたに咲いた花だから」、西方裕之「おまえひとりさ」、山内惠介「誰に愛されても」▽いま話題の演歌・歌謡曲から、ミュージカル俳優の舞台名曲まで！歌番組・初司会の“ミュージカルのプリンス”井上芳雄が、アドリブトークで歌手の魅力にせまっていきます！,【出演】門松みゆき，佐藤隆紀，津吹みゆ，天童よしみ，西方裕之，山内惠介，【司会】井上芳雄，浅野里香,"['0404', '0407', '0405']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734248,34248,2022-06-27T04:45:00+09:00,2022-06-27T05:00:00+09:00,【連続テレビ小説】ちむどんどん「第１１週　ポークとたまごと男と女」,「ちむどんどん」第１１週を振り返る土曜版。二ツ橋（高嶋政伸）がケガで入院。厨房に動揺が走る中、暢子（黒島結菜）は房子（原田美枝子）からシェフ代行に指名される…,「ちむどんどん」第１１週を振り返る土曜版。シェフの二ツ橋（高嶋政伸）が不慮のケガで入院。厨房に動揺が走る中、房子（原田美枝子）はシェフ代行になんと暢子（黒島結菜）を指名。驚きながらも意気込んで臨む暢子だが、矢作（井之脇海）はじめ同僚の男性たちはどうも非協力的で、暢子自身の指示も今ひとつ要領を得ない。一方、教員復帰を目指す良子（川口春奈）は、夫・博夫（山田裕貴）の実家から根強い反対を受けていた…,【出演】黒島結菜，仲間由紀恵，川口春奈，宮沢氷魚，山田裕貴，井之脇海，片岡鶴太郎，原田美枝子，【語り】ジョン・カビラ，【作】羽原大介,['0300'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734249,34249,2022-06-27T05:00:00+09:00,2022-06-27T06:00:00+09:00,ＮＨＫニュース　おはよう日本,きょうのスタート、カラフルに！国内外で起きた最新ニュースをお届け！今日一日の気象情報、スポーツもコンパクトにまとめてお伝えします。　　,一日の始まりはこの番組から！世界から届く国際ニュースに、きのうより一段深い国内ニュースなど、朝いちばんの最新情報をカラフルにわかりやすく、丁寧にお伝えします！今日一日はどんな天気？傘はいる？お住いの地域の予報を生映像とともに！世界のメディアが伝える驚きのニュース・スポーツ情報・ＮＨＫニュースサイトの注目記事・日本各地の話題もたっぷり！きょう一日を有意義に過ごせるお得な情報を届けます！,【キャスター】首藤奈知子，三條雅幸，八田知大，佐藤あゆみ，【気象キャスター】檜山靖洋，近藤奈央,"['0000', '0002', '0100']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734254,34254,2022-06-27T06:00:00+09:00,2022-06-27T06:25:00+09:00,ＮＨＫニュース　おはよう日本,きょうのスタート、カラフルに！国内外の最新ニュースをお届け！気になるニュースの解説・スポーツ情報・気象中継など、役立つ情報満載でお伝えします！,一日の始まりはこの番組から！世界から届く国際ニュースに、きのうより一段深い国内ニュースなど、朝いちばんの最新情報をカラフルにわかりやすく、丁寧にお伝えします！ニュースの現場からの生中継！国内外のスポーツ情報もたっぷり！予報士が朝の空気とともに伝える一日の気象情報・気になるニュースの生解説も！使える・役立つ情報満載でお伝えします！,【キャスター】首藤奈知子，三條雅幸，伊藤海彦，副島萌生，佐藤あゆみ，【気象キャスター】檜山靖洋，近藤奈央，【スポーツキャスター】堀菜保子,"['0000', '0002', '0100']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062706237,06237,2022-06-27T06:25:00+09:00,2022-06-27T06:57:00+09:00,参議院選挙区選出議員候補者　経歴・政見放送「神奈川県選挙区」（一部）,,,,['0003'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734258,34258,2022-06-27T06:57:00+09:00,2022-06-27T07:00:00+09:00,気象情報（関東）,,,,"['0000', '0009', '0010']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734259,34259,2022-06-27T07:00:00+09:00,2022-06-27T07:30:00+09:00,ＮＨＫニュース　おはよう日本,きょうのスタート、カラフルに！気になる現場からの生中継やニュースの背景に切り込む特集も！地域の話題・スポーツ・詳しい気象情報など　　　　　　　　　　　　　　　　,一日の始まりはこの番組から！世界から届く国際ニュースに、きのうより一段深い国内ニュースなど、あさ一番の最新情報をカラフルにわかりやすく、丁寧にお伝えします！けさの天気は？傘はいる？一日の気象情報を予報士が朝の空気とともにつたえる気象中継！気になるニュースの現場からのＬｉｖｅもお届け。ニュースの背景に鋭く迫る特集に日本各地の話題も・使える・役立つ情報満載でお伝えします！,【キャスター】首藤奈知子，三條雅幸，伊藤海彦，副島萌生，【気象キャスター】檜山靖洋，近藤奈央，【スポーツキャスター】堀菜保子，【おはＢｉｚキャスター】神子田章博，布施谷博人,"['0000', '0002', '0100']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062706084,06084,2022-06-27T07:30:00+09:00,2022-06-27T07:56:00+09:00,参議院選挙区選出議員候補者　経歴・政見放送「埼玉県選挙区」（一部）一部手話,,,,['0003'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734261,34261,2022-06-27T07:56:00+09:00,2022-06-27T08:00:00+09:00,気象情報（関東）,,,,"['0000', '0009', '0010']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734262,34262,2022-06-27T08:00:00+09:00,2022-06-27T08:15:00+09:00,【連続テレビ小説】ちむどんどん（５６）「古酒（くーす）交差点」,暢子はひょんなことから和彦と愛が、まもなく結婚するのでは、ということを知ってしまう。やんばるでは、良子と石川が、和解することができずにいた。,暢子（黒島結菜）は房子（原田美枝子）と二ツ橋（高嶋政伸）に見守られ順調に料理人として成長していた。沖縄やんばるでは、良子（川口春奈）と石川（山田裕貴）のふたりが、別居状態。夫婦の問題を抱えたまま和解することができずに過ごしていた。ある日、暢子はひょんなことから和彦（宮沢氷魚）と愛（飯豊まりえ）が、まもなく結婚するのでは、ということを知ってしまう。,【作】羽原大介，【出演】黒島結菜，仲間由紀恵，竜星涼，川口春奈，上白石萌歌，原田美枝子，高嶋政伸，中原丈雄，山中崇，山路和弘，【音楽】岡部啓一，高田龍一，帆足圭吾,['0300'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734263,34263,2022-06-27T08:15:00+09:00,2022-06-27T09:00:00+09:00,あさイチ「脱！“なんとなく不調”　体質改善ＳＰ」,慢性的な肩こり・頭痛・疲れなど「なんとなく不調」の改善に注目の「漢方ドック」▽自分はどんな「体質」なのか調べるためのチェックリスト大公開▽「体質」にあった食材も,慢性的な肩こり・頭痛・疲れなど「なんとなく不調」の改善はその人の「体質」を見極めて！▽不調の原因を探る注目の「漢方ドック」とは▽「漢方医学」の「気・血・水」という考え方をもとに判断する６つの体質▽あなたの体質は？簡単なチェックリストを大公開▽漢方薬としての役割を期待できる！スーパーで買える食材リストも【ゲスト】鈴木紗理奈【キャスター】博多華丸・大吉、鈴木奈穂子,【ゲスト】鈴木紗理奈，【解説】東京女子医科大学東洋医学研究所所長・教授…木村容子，【キャスター】博多華丸，博多大吉，鈴木奈穂子，【リポーター】小林孝司,"['0202', '0203', '0800']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734264,34264,2022-06-27T09:00:00+09:00,2022-06-27T09:05:00+09:00,ニュース・気象情報,,,,"['0000', '0001']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062706082,06082,2022-06-27T09:05:00+09:00,2022-06-27T09:56:00+09:00,参議院比例代表選出議員選挙　政見放送,,,,['0003'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062708110,08110,2022-06-27T09:56:00+09:00,2022-06-27T10:00:00+09:00,にっぽん百名山ミニ　３ｍｉｎ「初夏　大菩薩嶺」,富士山の大展望が人気のルートをたどり山梨県の大菩薩嶺（２０５７ｍ）をめざす！南アルプスや八ヶ岳を眺めながら縦走！大菩薩峠から望む御来光に輝く富士山は日本一！,山梨県の大菩薩嶺を目指し富士山の展望の変化を楽しむ初夏の山旅！標高１６００ｍ程の登山口からアップダウンを繰り返しての縦走、標高２０００ｍ程の峰々を越えていく。途中のりょう線には切れ落ちた危険な場所も！その日は大菩薩峠の山小屋に宿泊。翌朝ご来光に照らされバラ色に染まる富士山を満喫！２日間で１０ｋｍ近く尾根歩きを楽しむ大菩薩峠への山旅を紹介！案内は世界の登山界で最高賞ピオレドールを受賞した天野和明さん,【出演】天野和明，【語り】鈴木麻里子,['0802'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734269,34269,2022-06-27T10:00:00+09:00,2022-06-27T10:05:00+09:00,ニュース・気象情報,,,,"['0000', '0001']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734270,34270,2022-06-27T10:05:00+09:00,2022-06-27T10:55:00+09:00,キャッチ！世界のトップニュース,ロシアによるウクライナ侵攻。現地の最新情勢や各国の動きなど、世界のテレビ局が放送したニュースのなかからピックアップしてお伝えします。,【いつ戻る？中国人観光客】今月、日本で外国人観光客の受け入れが、ツアー客に限定する形でおよそ２年ぶりに再開。しかし、新型コロナの感染拡大以前の２０１９年に外国人旅行者全体の３割を占めていた中国では、観光客が訪れる見通しが立っていない。背景にあるのが、中国政府が感染を徹底的に抑えこむ「ゼロコロナ」政策。中国からの観光客はいつもどるのか、現地の実情を取材した。,【キャスター】小林雄，高橋彩,"['0005', '0006', '0200']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734273,34273,2022-06-27T10:55:00+09:00,2022-06-27T11:00:00+09:00,みんなのうた「あなたがどこかで」,「あなたがどこかで」うた：安全地帯,「あなたがどこかで」うた：安全地帯,,"['0409', '0504']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734274,34274,2022-06-27T11:00:00+09:00,2022-06-27T11:05:00+09:00,ニュース・気象情報,,,,"['0000', '0001']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734275,34275,2022-06-27T11:05:00+09:00,2022-06-27T11:30:00+09:00,Ｄｅａｒにっぽん「最期を託し、託されて」,２４時間、身寄りのない人から電話が寄せられるＮＰＯが名古屋にある。身元保証や日常生活の支援、葬儀・火葬。「最期」までを寄り添う現場に、２か月間カメラを据えた。,「最期に迷惑をかけたくない」名古屋にあるＮＰＯ「きずなの会」には、２４時間３６５日、身寄りのない人から電話が寄せられる。現在１０００人いる会員は高齢者だけでなく年齢もさまざま。およそ３０人のスタッフが、入院する際の身元保証から日常の生活支援・葬儀や火葬など「最期」まで寄り添い奔走する。なぜ人々はここを頼り、スタッフはどんな思いで支えているのか？大都市の現場に２か月間密着した。語りｍｉｌｅｔ,【語り】ｍｉｌｅｔ,['0807'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734277,34277,2022-06-27T11:30:00+09:00,2022-06-27T11:54:00+09:00,ひるまえほっと,▽発掘！お宝番組～「ノッポさん」高見映さんが生出演▽「できるかな」の発掘映像、そして「しゃべらない」演出に込めた思い▽「チキンスティックフライ」のレシピ,グルメ！旅！防災！トレンド！くらしをより豊かに楽しくするカラフルな企画、そして関東甲信越の知られざる魅力や話題をお届けします！ほっとなひとときをあなたに…。,【ゲスト】ノッポさん（高見映・高見のっぽ），【出演】料理研究家…きじまりゅうた，【キャスター】古谷敏郎,"['0009', '0202', '0205']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734282,34282,2022-06-27T11:54:00+09:00,2022-06-27T12:00:00+09:00,気象情報,,,,['0001'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734284,34284,2022-06-27T12:00:00+09:00,2022-06-27T12:15:00+09:00,ニュース,【キャスター】糸井羊司,,【キャスター】糸井羊司,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734285,34285,2022-06-27T12:15:00+09:00,2022-06-27T12:20:00+09:00,ニュース（関東）,,,,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734286,34286,2022-06-27T12:20:00+09:00,2022-06-27T12:45:00+09:00,うまいッ！「肉厚で甘～い！を生む最先端技術　パプリカ～宮城・栗原市～」,木戸大聖さんビックリ！最先端技術を駆使した農場が続々誕生！宮城のパプリカ▽赤と黄色を使う「パプリカのかき揚げ」オレンジの甘さを生かす「パプリカグラタン」も！,カラフルな野菜「パプリカ」。ピーマンと比べ、β－カロテン２倍！ビタミンＣ２倍！ビタミンＥ５倍！野菜界のスーパースター。国内生産１位が宮城県。肉厚で甘く育てる最先端技術の数々に俳優の木戸大聖さんもビックリ！しかも、「パプリカ！花が咲いた～ら！」が成長を見定めるカギなんだとか！さらに、キュートなルックスや甘さを生かした「パプリカのかき揚げ」「パプリカグラタン」も登場！カラフルな情報が満載で～す！,【司会】天野ひろゆき，塚原愛，【リポーター】木戸大聖，宮崎あずさ,"['0205', '0506', '0804']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734290,34290,2022-06-27T12:45:00+09:00,2022-06-27T13:00:00+09:00,【連続テレビ小説】ちむどんどん（５６）「古酒（くーす）交差点」,暢子はひょんなことから和彦と愛が、まもなく結婚するのでは、ということを知ってしまう。やんばるでは、良子と石川が、和解することができずにいた。,暢子（黒島結菜）は房子（原田美枝子）と二ツ橋（高嶋政伸）に見守られ順調に料理人として成長していた。沖縄やんばるでは、良子（川口春奈）と石川（山田裕貴）のふたりが、別居状態。夫婦の問題を抱えたまま和解することができずに過ごしていた。ある日、暢子はひょんなことから和彦（宮沢氷魚）と愛（飯豊まりえ）が、まもなく結婚するのでは、ということを知ってしまう。,【作】羽原大介，【出演】黒島結菜，仲間由紀恵，竜星涼，川口春奈，上白石萌歌，原田美枝子，高嶋政伸，中原丈雄，山中崇，山路和弘，【音楽】岡部啓一，高田龍一，帆足圭吾,['0300'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734291,34291,2022-06-27T13:00:00+09:00,2022-06-27T13:05:00+09:00,ニュース,,,,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734292,34292,2022-06-27T13:05:00+09:00,2022-06-27T13:55:00+09:00,列島ニュース,日本列島の今が見える！ＮＨＫが地域向けに放送しているお昼のニュースを選（え）りすぐって大阪から全国に発信。地域の課題や郷土の話題を盛りだくさんでお届けします。,「列島各地の地域ニュースを選りすぐって大阪から全国に発信します」。全国に５４あるＮＨＫの各放送局が取材して地域向けに放送したお昼のニュースから地域の課題、地元ならではの話題などを集めて盛りだくさんでお伝えします。今年度は中継で結んで現地の放送局から伝える「列島ニュースアップ」と「ＮＨＫ　ＮＥＷＳ　ＷＥＢ」に掲載された特集記事を紹介するコーナーを新たに開始！ライブ感とネット連携を強化してお届けします,【キャスター】武田真一，伊藤雄彦，二宮直輝，牛田茉友，一柳亜矢子，【気象予報士】坂下恵理,['0000'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734293,34293,2022-06-27T13:55:00+09:00,2022-06-27T14:00:00+09:00,テレビ体操,多胡肇、能條貴大、舘野伶奈、矢作あかり、新井庸太,【出演】多胡肇，舘野伶奈，矢作あかり，新井庸太，【ピアノ】能條貴大,【出演】多胡肇，舘野伶奈，矢作あかり，新井庸太，【ピアノ】能條貴大,"['0115', '1015', '0203']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062734294,34294,2022-06-27T14:00:00+09:00,2022-06-27T14:05:00+09:00,ニュース・気象情報,,,,"['0000', '0001']",130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062706155,06155,2022-06-27T14:05:00+09:00,2022-06-27T14:38:00+09:00,参議院選挙区選出議員候補者　経歴・政見放送「東京都選挙区」（一部）一部手話,,,,['0003'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
2022062706159,06159,2022-06-27T14:38:00+09:00,2022-06-27T14:40:00+09:00,お知らせ,,,,['0207'],130,東京,g1,ＮＨＫ総合１,//www.nhk.or.jp/common/img/media/gtv-100x50.png,100,50,//www.nhk.or.jp/common/img/media/gtv-200x100.png,200,100,//www.nhk.or.jp/common/img/media/gtv-200x200.png,200,200
